order_id,customer_id,order_date,amount,channel,region
ORD0001010,CUST000208,2025-10-16,26.5,Marketplace,South
ORD0017898,CUST003887,2026-04-08,569.38,Marketplace,South
ORD0018211,CUST003966,2026-07-04,160.75,Web,Central
ORD0005096,CUST001104,2025-05-19,130.23,Mobile App,West
ORD0000649,CUST000134,2026-02-20,28.14,Web,South
ORD0012784,CUST002785,2025-11-03,70.95,Store,Central
ORD0004976,CUST001069,2026-08-02,96.61,Store,East
ORD0000728,CUST000150,2024-12-25,129.7,Store,North
ORD0014183,CUST003095,2026-03-31,111.16,Web,West
ORD0000722,CUST000150,2026-04-02,108.45,Store,North
ORD0008743,CUST001899,2025-01-18,27.46,Web,West
ORD0008170,CUST001762,2024-12-09,53.83,Marketplace,North
ORD0011912,CUST002580,2025-02-04,49.45,Marketplace,West
ORD0006861,CUST001463,2025-03-15,35.86,Mobile App,East
ORD0016329,CUST003531,2025-03-28,61.31,Mobile App,West
ORD0007028,CUST001500,2025-04-04,202.54,Web,North
ORD0011576,CUST002503,2025-02-04,511.03,Web,West
ORD0008700,CUST001891,2025-07-12,51.86,Web,East
ORD0000212,CUST000043,2025-09-06,44.88,Web,Central
ORD0018024,CUST003925,2026-02-07,16.35,Mobile App,Central
ORD0012379,CUST002698,2026-08-12,164.66,Web,West
ORD0006344,CUST001364,2024-09-22,206.89,Mobile App,North
ORD0001782,CUST000377,2025-03-26,34.79,Marketplace,North
ORD0003544,CUST000759,2025-11-20,263.61,Web,South
ORD0001439,CUST000292,2025-01-06,97.11,Marketplace,South
ORD0002869,CUST000614,2026-08-15,-628.74,Marketplace,East
ORD0002435,CUST000519,2025-03-22,75.43,Web,Central
ORD0006831,CUST001456,2025-04-23,62.15,Mobile App,South
ORD0004793,CUST001016,2024-11-10,33.25,Mobile App,North
ORD0009421,CUST002045,2026-02-24,947.59,Web,East
ORD0014393,CUST003134,2026-03-13,160.67,Marketplace,West
ORD0016331,CUST003531,2024-09-23,176.87,Store,West
ORD0006476,CUST001388,2026-02-14,41.63,Store,Central
ORD0009507,CUST002057,2025-04-27,713.96,Marketplace,West
ORD0013510,CUST002938,2026-04-15,51.58,Web,East
ORD0010605,CUST002291,2026-04-02,630.4,Marketplace,South
ORD0012930,CUST002814,2025-11-27,82.17,Store,South
ORD0011776,CUST002549,2026-03-22,17.81,Web,East
ORD0000013,CUST000005,2025-11-23,32.71,Store,Central
ORD0010599,CUST002289,2025-01-28,141.15,Store,South
ORD0000819,CUST000172,2025-04-02,17.54,Web,Central
ORD0015994,,2026-07-20,125.57,Mobile App,North
ORD0008185,CUST001764,2024-12-06,68.2,Mobile App,East
ORD0009897,CUST002131,2026-02-25,64.48,Marketplace,South
ORD0000454,CUST000095,2025-02-27,14.94,Marketplace,South
ORD0013433,CUST002918,2024-11-26,24.06,Marketplace,North
ORD0017691,CUST003848,2025-02-28,19.66,Store,South
ORD0009849,CUST002124,2025-08-31,121.03,Store,North
ORD0003458,CUST000741,2026-05-21,283.35,Marketplace,North
ORD0016565,CUST003595,2026-05-19,246.71,Web,West
ORD0017259,CUST003745,2025-10-15,69.94,Marketplace,East
ORD0000660,CUST000136,2025-06-15,161.03,Mobile App,West
ORD0017595,CUST003817,2025-10-20,21.03,Marketplace,East
ORD0012121,CUST002623,2026-04-29,129.25,Web,Central
ORD0016118,CUST003472,2025-11-27,13.98,Store,Central
ORD0000941,CUST000199,2026-01-26,146.92,Marketplace,East
ORD0002740,CUST000585,2024-08-31,42.56,Store,North
ORD0009605,CUST002078,2026-07-15,194.38,Web,Central
ORD0011475,CUST002483,2026-02-27,71.83,Web,Central
ORD0015449,CUST003319,2024-11-14,205.32,Mobile App,West
ORD0014606,CUST003168,2024-09-11,23.89,Web,West
ORD0013883,CUST003018,2025-03-07,0.0,Mobile App,West
ORD0018406,CUST003993,2025-08-30,-62.83,Mobile App,West
ORD0004072,CUST000865,2024-09-29,85.01,Store,Central
ORD0001401,CUST000286,2026-02-27,31.99,Marketplace,North
ORD0007691,CUST001648,2024-12-26,21.52,Web,West
ORD0008223,CUST001768,2025-01-06,119.46,Marketplace,South
ORD0008124,CUST001756,2024-12-03,56.14,Mobile App,West
ORD0006364,CUST001368,2024-09-24,41.11,Mobile App,West
ORD0005797,CUST001244,2026-04-19,238.5,Store,Central
ORD0003678,CUST000778,2025-02-03,59.63,Mobile App,West
ORD0006567,CUST001404,2026-04-11,82.08,Store,East
ORD0014589,CUST003167,2025-08-11,77.86,Web,Central
ORD0012989,CUST002824,2025-11-13,1200.77,Marketplace,West
ORD0010448,CUST002249,2025-12-14,115.14,Mobile App,West
ORD0012107,CUST002620,2025-10-14,63.72,Marketplace,South
ORD0005189,CUST001117,2025-10-20,149.98,Marketplace,South
ORD0016461,CUST003566,2024-11-22,37.09,Marketplace,East
ORD0001109,CUST000230,2024-11-27,41.21,Web,West
ORD0016508,CUST003578,2026-02-18,51.34,Store,Central
ORD0010309,CUST002221,2025-12-29,10.88,Store,South
ORD0003230,CUST000688,2025-11-22,751.65,Marketplace,South
ORD0011433,CUST002476,2025-10-16,53.88,Store,North
ORD0013694,CUST002971,2026-01-25,16.45,Mobile App,South
ORD0011860,CUST002568,2026-01-10,68.13,Store,South
ORD0018382,CUST003990,2024-12-02,364.12,Web,East
ORD0005836,CUST001252,2026-02-01,64.2,Marketplace,West
ORD0004327,CUST000917,2024-10-28,78.59,Marketplace,South
ORD0013373,CUST002905,2026-07-24,37.05,Marketplace,East
ORD0014878,CUST003217,2025-05-18,33.88,Marketplace,East
ORD0002554,CUST000544,2026-08-07,633.72,Web,East
ORD0002687,CUST000568,2024-09-25,168.98,Marketplace,North
ORD0001041,CUST000217,2025-09-06,81.95,Mobile App,East
ORD0001564,CUST000327,2024-12-03,49.51,Store,South
ORD0007444,CUST001594,2026-04-08,59.13,Web,North
ORD0000556,CUST000117,2025-11-01,28.23,Marketplace,North
ORD0003072,CUST000656,2025-10-23,43.13,Store,West
ORD0004475,CUST000947,2025-01-10,41.23,Marketplace,North
ORD0007530,CUST001617,2026-01-06,214.72,Marketplace,East
ORD0011286,CUST002427,2025-09-13,66.78,Web,West
ORD0016813,CUST003644,2025-05-14,61.32,Marketplace,Central
ORD0013106,CUST002856,2025-10-27,0.0,Store,Central
ORD0001417,CUST000288,2026-01-15,27.71,Mobile App,South
ORD0012621,CUST002751,2026-01-05,34.09,Marketplace,East
ORD0016473,CUST003571,2024-11-26,21.07,Store,North
ORD0015493,CUST003333,2026-07-27,219.81,Web,Central
ORD0004602,CUST000974,2025-10-29,27.45,Store,West
ORD0009411,CUST002040,2025-02-14,21.04,Store,East
ORD0012808,CUST002794,2026-07-18,2818.49,Marketplace,South
ORD0007962,CUST001713,2026-09-09,1774.83,Store,East
ORD0007400,CUST001587,2025-12-26,32.3,Marketplace,Central
ORD0018122,CUST003945,2024-10-10,44.97,Store,West
ORD0010406,CUST002241,2026-02-23,125.15,Store,West
ORD0015881,CUST003424,2025-08-24,24.42,Marketplace,East
ORD0015967,CUST003441,2025-11-05,38.86,Store,West
ORD0008962,CUST001944,2025-11-19,47.35,Web,North
ORD0010735,CUST002321,2026-08-03,119.8,Mobile App,Central
ORD0010304,CUST002220,2026-02-26,19.32,Marketplace,Central
ORD0017438,CUST003788,2025-09-08,104.98,Web,Central
ORD0010058,CUST002166,2025-11-28,117.27,Marketplace,East
ORD0011606,CUST002512,2025-10-29,70.39,Marketplace,Central
ORD0014342,CUST003125,2026-05-24,84.97,Store,West
ORD0012399,CUST002704,2025-03-02,33.97,Mobile App,West
ORD0009020,CUST001954,2024-09-03,357.54,Web,East
ORD0016789,CUST003639,2024-11-02,66.91,Marketplace,South
ORD0000029,CUST000006,2025-07-11,1029.56,Web,Central
ORD0014046,CUST003059,2026-05-02,41.86,Mobile App,Central
ORD0000356,CUST000075,2024-11-26,324.96,Mobile App,Central
ORD0009622,CUST002080,2025-09-26,175.29,Mobile App,West
ORD0016094,CUST003465,2024-09-27,48.39,Store,North
ORD0015376,CUST003307,2026-08-12,47.86,Web,North
ORD0015739,CUST003393,2024-12-09,1063.27,Marketplace,North
ORD0017067,CUST003696,2026-03-23,54.87,Marketplace,South
ORD0008525,CUST001843,2024-11-03,63.99,Web,West
ORD0005644,CUST001210,2025-06-21,64.79,Mobile App,West
ORD0006866,CUST001463,2024-10-23,109.3,Marketplace,East
ORD0013037,CUST002840,2026-08-17,143.98,Web,South
ORD0012231,CUST002657,2026-03-28,41.23,Mobile App,West
ORD0003676,CUST000778,2025-05-29,38.51,Web,West
ORD0004225,CUST000897,,15.3,Marketplace,South
ORD0000965,CUST000203,2025-11-29,39.13,Store,East
ORD0006750,CUST001441,2026-04-13,179.21,Marketplace,East
ORD0000121,CUST000026,2026-07-01,34.77,Marketplace,Central
ORD0006795,CUST001445,2025-09-16,57.98,Web,West
ORD0004229,CUST000899,2026-08-10,78.52,Web,West
ORD0005580,CUST001194,2025-10-06,633.37,Web,East
ORD0000329,CUST000071,2026-04-29,30.65,Store,North
ORD0004711,CUST000999,2025-05-04,665.16,Mobile App,North
ORD0003282,CUST000705,2025-07-31,266.65,Store,West
ORD0002371,CUST000509,2025-12-19,102.83,Mobile App,North
ORD0005523,CUST001185,2026-05-29,102.27,Store,Central
ORD0002545,CUST000541,2026-03-05,489.9,Mobile App,East
ORD0012012,CUST002597,2025-06-02,70.82,Marketplace,South
ORD0014817,CUST003207,2025-06-20,48.63,Marketplace,East
ORD0002179,CUST000455,2024-09-17,49.81,Marketplace,Central
ORD0004899,CUST001047,2025-05-27,85.64,Web,Central
ORD0005154,CUST001111,2025-12-17,45.94,Marketplace,North
ORD0001210,CUST000258,2026-07-21,136.4,Store,West
ORD0011466,CUST002480,2025-01-05,25.26,Marketplace,East
ORD0016275,CUST003519,2024-12-28,26.39,Web,North
ORD0016665,CUST003609,2025-11-05,117.64,Web,West
ORD0003124,CUST000668,2025-07-22,549.36,Store,East
ORD0000079,CUST000018,2026-08-09,89.43,Marketplace,North
ORD0009737,CUST002104,2025-09-14,18.22,Web,East
ORD0011447,CUST002477,2025-01-31,90.91,Marketplace,West
ORD0003767,CUST000797,2024-09-11,63.44,Web,South
ORD0015612,CUST003360,2025-06-29,27.2,Mobile App,South
ORD0014800,CUST003202,2025-10-21,28.38,Mobile App,East
ORD0018159,CUST003955,2024-11-29,111.26,Marketplace,South
ORD0000601,CUST000127,2026-07-01,41.17,Mobile App,East
ORD0014617,,2024-12-09,115.86,Marketplace,West
ORD0004551,CUST000966,2026-01-28,14.83,Store,West
ORD0000944,CUST000199,2025-09-01,47.54,Marketplace,East
ORD0017034,CUST003688,2025-02-11,409.51,Web,East
ORD0012707,CUST002771,2026-02-25,25.78,Mobile App,North
ORD0016139,CUST003481,2026-03-24,30.41,Store,South
ORD0013143,CUST002866,2026-08-05,36.1,Web,West
ORD0009315,CUST002019,2025-01-01,25.86,Mobile App,Central
ORD0014343,CUST003125,2026-01-29,63.02,Store,West
ORD0013659,CUST002963,2026-07-31,67.4,Mobile App,North
ORD0001562,CUST000325,2024-11-13,30.21,Web,East
ORD0004870,CUST001041,2025-06-14,105.81,Mobile App,West
ORD0010190,,2026-04-15,77.98,Mobile App,Central
ORD0006214,CUST001335,2026-01-03,739.83,Store,Central
ORD0017962,CUST003901,2026-02-06,40.85,Marketplace,Central
ORD0004542,CUST000965,2025-11-21,453.68,Marketplace,Central
ORD0001783,CUST000377,2024-12-12,14.61,Store,North
ORD0011629,CUST002514,2025-05-26,51.58,Web,West
ORD0001096,CUST000227,2025-03-07,91.71,Web,West
ORD0005545,CUST001188,2025-12-03,573.17,Mobile App,South
ORD0015555,CUST003350,2025-06-13,39.03,Web,East
ORD0018210,CUST003965,2025-06-22,38.94,Mobile App,South
ORD0017418,CUST003781,2025-04-09,87.12,Web,North
ORD0000678,CUST000138,2025-11-24,24.79,Store,Central
ORD0016567,CUST003595,2026-01-14,114.25,Web,West
ORD0001393,CUST000283,2026-06-01,40.41,Mobile App,North
ORD0000753,CUST000155,2025-06-11,41.69,Mobile App,East
ORD0013740,CUST002985,2026-04-03,36.87,Marketplace,Central
ORD0003738,CUST000794,2025-05-19,49.51,Store,North
ORD0002977,CUST000634,2025-07-19,24.88,Store,Central
ORD0006695,CUST001433,2026-06-13,111.27,Store,Central
ORD0003216,CUST000685,2026-03-09,62.88,Store,West
ORD0012924,CUST002813,2025-08-01,16.24,Web,East
ORD0009970,CUST002148,2025-06-22,1421.61,Marketplace,East
ORD0001771,CUST000376,2026-07-30,61.81,Store,North
ORD0018000,CUST003915,2025-08-14,25.28,Marketplace,North
ORD0014775,CUST003198,2025-02-07,115.26,Mobile App,East
ORD0003023,CUST000643,2024-11-12,280.3,Mobile App,Central
ORD0005402,CUST001159,2026-01-17,29.77,Marketplace,East
ORD0007857,CUST001690,2025-11-03,139.42,Web,South
ORD0010101,CUST002179,2026-01-16,67.38,Store,Central
ORD0006876,CUST001467,2026-03-18,32.5,Marketplace,West
ORD0017531,CUST003805,2026-07-19,132.24,Marketplace,West
ORD0005192,CUST001117,2025-02-07,152.38,Web,South
ORD0004620,CUST000980,2026-04-11,59.49,Web,East
ORD0016845,CUST003651,2025-10-07,23.08,Marketplace,East
ORD0014414,CUST003138,2025-04-29,107.02,Store,North
ORD0008720,CUST001895,2025-07-13,64.32,Web,East
ORD0012651,CUST002760,2025-12-05,22.28,Mobile App,Central
ORD0013113,CUST002858,2026-01-09,105.93,Marketplace,Central
ORD0008147,CUST001759,2025-07-28,28.9,Marketplace,Central
ORD0007969,CUST001714,2025-06-09,27.15,Marketplace,East
ORD0004265,CUST000904,2026-02-24,75.05,Marketplace,Central
ORD0014260,CUST003103,2025-07-04,637.95,Store,Central
ORD0006826,CUST001456,2025-12-08,54.35,Marketplace,South
ORD0008114,CUST001752,2025-12-05,25.1,Marketplace,East
ORD0010112,CUST002180,2024-12-27,813.9,Store,South
ORD0000702,CUST000144,2024-12-25,71.18,Store,West
ORD0006171,CUST001324,2025-07-01,29.44,Store,Central
ORD0010633,CUST002298,2026-08-22,61.8,Web,Central
ORD0008160,CUST001762,2026-08-11,-50.0,Mobile App,North
ORD0006871,CUST001464,2025-07-21,106.63,Mobile App,Central
ORD0010734,CUST002320,2025-06-28,21.67,Web,South
ORD0004424,CUST000938,2026-03-30,71.33,Store,Central
ORD0006863,CUST001463,2025-01-25,60.34,Marketplace,East
ORD0006987,CUST001488,,59.14,Store,South
ORD0004869,CUST001041,2025-08-12,225.99,Marketplace,West
ORD0009491,CUST002055,2025-08-20,38.16,Marketplace,East
ORD0004377,CUST000925,2024-12-29,40.9,Mobile App,South
ORD0017617,CUST003824,2025-06-29,68.2,Store,North
ORD0009545,CUST002064,2025-06-07,26.57,Web,Central
ORD0002927,CUST000624,2025-10-30,66.71,Store,West
ORD0011661,CUST002521,2025-12-31,108.16,Store,Central
ORD0009826,CUST002120,2025-10-28,37.92,Mobile App,North
ORD0009480,CUST002052,2025-01-19,120.25,Store,West
ORD0015952,CUST003439,2026-08-04,88.25,Marketplace,Central
ORD0016402,CUST003548,2025-04-07,637.2,Store,East
ORD0017520,CUST003804,2026-03-26,53.46,Store,North
ORD0004351,CUST000921,2025-09-07,40.72,Web,West
ORD0012570,CUST002741,2025-04-30,67.89,Store,East
ORD0003698,CUST000785,2025-09-19,1158.13,Store,South
ORD0002014,CUST000423,2025-01-17,90.82,Store,South
ORD0015456,CUST003321,2025-12-04,210.38,Mobile App,West
ORD0013097,CUST002852,2026-01-28,17.31,Mobile App,West
ORD0005678,CUST001220,2025-07-03,27.83,Mobile App,Central
ORD0014808,CUST003206,2025-12-17,32.98,Marketplace,Central
ORD0012310,CUST002680,2026-02-05,46.17,Marketplace,South
ORD0002148,CUST000452,2025-10-19,122.97,Store,Central
ORD0008789,CUST001907,2026-05-10,147.57,Mobile App,Central
ORD0002706,CUST000574,2025-10-01,20.99,Web,Central
ORD0014190,CUST003096,2026-03-20,124.17,Mobile App,West
ORD0010087,CUST002174,2025-05-09,57.27,Store,West
ORD0009700,CUST002097,2025-03-23,52.37,Web,Central
ORD0014015,CUST003051,2024-12-17,17.2,Web,Central
ORD0006842,CUST001459,2025-05-21,50.25,Marketplace,West
ORD0010428,CUST002245,2026-02-08,31.14,Marketplace,North
ORD0000811,CUST000170,2026-07-01,666.97,Web,East
ORD0005318,CUST001149,2025-08-02,88.65,Mobile App,East
ORD0011973,CUST002588,2024-12-01,28.36,Web,West
ORD0000313,CUST000069,2026-08-04,113.23,Mobile App,Central
ORD0002074,CUST000436,2026-06-09,10.18,Mobile App,North
ORD0009731,CUST002102,2025-05-15,41.69,Web,South
ORD0016387,CUST003546,2026-03-07,141.95,Marketplace,South
ORD0015978,CUST003442,2024-12-23,81.85,Marketplace,West
ORD0007735,CUST001658,2025-06-21,41.27,Mobile App,West
ORD0000886,CUST000188,2024-12-15,139.54,Web,North
ORD0009670,CUST002090,2026-04-01,24.39,Marketplace,South
ORD0001791,CUST000379,2025-08-28,43.18,Marketplace,Central
ORD0012052,CUST002605,2025-12-03,116.47,Mobile App,West
ORD0010201,CUST002201,2025-10-13,62.24,Marketplace,South
ORD0003455,CUST000740,2026-07-24,30.09,Mobile App,East
ORD0008875,CUST001926,2025-10-09,24.45,Mobile App,East
ORD0003896,CUST000823,2025-09-03,10.66,Marketplace,West
ORD0016951,CUST003674,2026-05-21,31.93,Store,Central
ORD0012753,CUST002781,2026-06-18,240.81,Web,South
ORD0010723,CUST002317,2026-02-11,91.04,Store,South
ORD0008250,CUST001778,2025-08-07,90.46,Web,South
ORD0017920,CUST003893,2025-04-11,145.36,Web,North
ORD0008013,CUST001726,2025-12-14,127.05,Store,South
ORD0010810,CUST002332,2026-04-02,46.39,Marketplace,West
ORD0010592,CUST002289,2026-06-29,72.44,Store,South
ORD0012912,CUST002811,2026-08-17,60.99,Mobile App,South
ORD0017734,CUST003860,2024-12-21,106.35,Store,North
ORD0013455,CUST002922,2026-04-08,154.59,Store,West
ORD0007926,CUST001707,2025-12-05,83.28,Mobile App,South
ORD0001469,CUST000299,2025-08-21,84.87,Marketplace,North
ORD0009609,CUST002078,2025-12-02,29.22,Store,Central
ORD0000471,CUST000098,2024-10-12,75.38,Mobile App,South
ORD0010551,CUST002276,2024-08-30,119.48,Store,North
ORD0002723,CUST000582,2024-11-27,49.36,Mobile App,North
ORD0005420,CUST001164,2026-07-10,93.34,Marketplace,West
ORD0014017,CUST003052,2026-05-15,104.59,Store,Central
ORD0017390,CUST003775,2024-11-09,17.13,Web,East
ORD0012790,CUST002789,2024-11-07,80.96,Web,North
ORD0006042,CUST001296,2026-03-18,22.01,Store,South
ORD0002745,CUST000587,2026-03-04,18.35,Mobile App,West
ORD0004570,CUST000969,2026-07-16,29.1,Mobile App,South
ORD0011107,CUST002388,2025-06-05,81.32,Store,West
ORD0013689,CUST002970,2025-04-28,83.86,Marketplace,Central
ORD0006699,CUST001433,2025-10-25,114.02,Store,Central
ORD0016758,CUST003631,2024-10-09,115.95,Mobile App,West
ORD0004675,CUST000989,2026-05-20,33.23,Web,North
ORD0007457,CUST001598,2026-06-24,21.4,Mobile App,Central
ORD0009248,CUST002008,2025-04-18,91.44,Mobile App,North
ORD0016804,CUST003642,2024-12-15,201.29,Marketplace,West
ORD0013272,CUST002889,2025-11-30,181.58,Store,South
ORD0016182,CUST003495,2025-11-07,53.95,Web,Central
ORD0017486,CUST003799,2026-03-05,41.08,Store,Central
ORD0018133,CUST003948,2025-11-17,50.82,Web,Central
ORD0006380,CUST001370,2025-10-08,130.27,Mobile App,Central
ORD0015165,CUST003269,2025-10-12,838.47,Mobile App,Central
ORD0016358,CUST003537,2026-02-19,55.76,Marketplace,West
ORD0003877,CUST000819,2026-07-06,34.85,Mobile App,West
ORD0001076,CUST000224,2026-04-17,264.46,Web,Central
ORD0009308,CUST002018,2025-10-23,250.96,Marketplace,West
ORD0003937,CUST000837,2024-12-24,64.82,Store,South
ORD0017417,CUST003781,2025-07-23,43.63,Store,North
ORD0015537,CUST003344,2026-04-14,25.31,Marketplace,Central
ORD0007142,CUST001523,2025-01-08,34.33,Store,Central
ORD0004208,CUST000894,2026-06-06,93.33,Mobile App,South
ORD0006714,CUST001434,2025-06-12,54.71,Marketplace,South
ORD0009748,CUST002108,2025-08-21,722.96,Store,North
ORD0009645,CUST002084,2025-09-21,31.79,Store,North
ORD0002150,CUST000452,2025-06-08,21.63,Mobile App,Central
ORD0008512,CUST001841,2025-02-24,152.19,Mobile App,Central
ORD0013818,CUST003001,2025-03-11,91.08,Marketplace,Central
ORD0010115,CUST002181,2024-12-13,115.17,Web,Central
ORD0009486,CUST002054,2025-01-10,15.76,Store,East
ORD0000075,CUST000016,2026-03-22,136.26,Store,North
ORD0013986,CUST003040,2026-05-07,-70.53,Store,East
ORD0007340,,2025-03-13,120.16,Mobile App,East
ORD0011340,CUST002443,2026-03-20,19.13,Marketplace,South
ORD0012675,CUST002765,2026-05-02,92.57,Marketplace,Central
ORD0010322,CUST002224,2025-11-12,49.27,Mobile App,West
ORD0011041,CUST002380,2025-02-13,58.0,Web,East
ORD0012557,CUST002737,2024-09-12,64.46,Store,North
ORD0015879,CUST003424,2025-12-16,59.75,Web,East
ORD0012834,CUST002801,2026-08-03,262.2,Mobile App,East
ORD0017602,CUST003818,2026-02-22,37.98,Store,South
ORD0002510,CUST000535,2025-01-30,98.79,Web,East
ORD0007282,CUST001553,2025-10-28,33.83,Mobile App,East
ORD0009245,CUST002008,2025-10-17,45.16,Mobile App,North
ORD0016740,CUST003630,2025-10-04,26.18,Mobile App,East
ORD0015412,CUST003312,2024-10-10,47.05,Marketplace,South
ORD0004068,CUST000865,2025-06-26,42.18,Store,Central
ORD0009649,CUST002084,2024-12-29,132.11,Mobile App,North
ORD0016754,CUST003631,2025-04-21,132.69,Marketplace,West
ORD0016821,CUST003645,2026-01-04,162.49,Marketplace,East
ORD0003146,CUST000671,2025-04-21,25.44,Store,West
ORD0013725,CUST002982,2026-03-14,140.84,Marketplace,South
ORD0012397,CUST002703,2025-10-12,91.42,Web,East
ORD0014186,CUST003095,2025-12-09,45.13,Mobile App,West
ORD0016497,CUST003575,2026-05-15,70.03,Store,Central
ORD0007927,CUST001707,2025-11-07,103.99,Mobile App,South
ORD0016692,CUST003618,2025-07-26,57.56,Store,North
ORD0016891,CUST003658,2025-09-15,86.95,Web,East
ORD0000541,CUST000113,2025-06-15,10.94,Web,North
ORD0004236,CUST000899,2025-08-20,85.93,Web,West
ORD0005508,CUST001183,2025-12-04,59.06,Mobile App,Central
ORD0015896,CUST003427,2026-01-27,51.35,Marketplace,Central
ORD0012819,CUST002794,2025-01-25,1061.12,Web,South
ORD0013010,CUST002828,2025-06-26,29.85,Web,North
ORD0000755,CUST000155,2024-12-29,75.86,Mobile App,East
ORD0012959,CUST002819,2026-01-11,23.96,Mobile App,East
ORD0015345,CUST003302,2025-12-08,17.92,Web,Central
ORD0002543,CUST000541,2026-03-25,554.37,Store,East
ORD0006074,CUST001302,2025-11-23,16.99,Web,Central
ORD0011454,CUST002478,2025-09-15,182.98,Web,East
ORD0005219,CUST001124,2026-01-30,36.42,Store,South
ORD0011319,CUST002441,2026-02-14,641.56,Web,East
ORD0014221,CUST003100,2025-12-12,74.38,Mobile App,East
ORD0000238,CUST000050,2025-01-24,21.91,Web,West
ORD0004272,CUST000906,2026-02-08,12.2,Mobile App,West
ORD0005876,CUST001260,2025-10-22,714.98,Store,South
ORD0006658,CUST001425,2026-01-10,63.3,Marketplace,South
ORD0000101,CUST000023,2026-07-25,1066.86,Web,Central
ORD0011854,CUST002567,2024-10-31,443.94,Web,North
ORD0015724,CUST003391,2024-12-18,87.53,Web,North
ORD0016051,CUST003456,2025-01-25,18.02,Web,South
ORD0010884,CUST002346,2025-04-25,76.0,Web,Central
ORD0005363,CUST001156,2026-05-12,183.74,Marketplace,North
ORD0004767,CUST001010,2026-04-13,62.06,Marketplace,North
ORD0007504,CUST001610,2026-01-25,11.78,Marketplace,Central
ORD0015548,CUST003348,2025-03-10,44.58,Store,East
ORD0008794,CUST001908,2026-03-11,14.45,Store,Central
ORD0013843,CUST003008,2025-07-31,109.94,Web,West
ORD0001309,CUST000269,2024-11-09,27.81,Web,North
ORD0001583,CUST000335,2025-08-30,40.26,Store,Central
ORD0017072,CUST003697,2026-03-10,20.77,Store,West
ORD0002432,CUST000519,2025-11-07,106.5,Web,Central
ORD0001045,CUST000217,2024-11-26,36.86,Web,East
ORD0018102,CUST003943,2026-07-18,135.59,Store,South
ORD0009750,CUST002108,2025-03-23,475.7,Marketplace,North
ORD0005010,CUST001079,2026-03-15,140.44,Mobile App,North
ORD0017226,CUST003737,2026-06-03,44.72,Marketplace,North
ORD0001488,CUST000305,2025-05-27,32.38,Store,South
ORD0007634,CUST001635,2025-09-03,579.2,Mobile App,West
ORD0014530,CUST003157,2025-05-21,28.04,Mobile App,South
ORD0010308,CUST002221,2026-02-09,44.13,Web,South
ORD0005796,CUST001244,2026-07-02,214.58,Web,Central
ORD0005492,CUST001180,2025-10-07,40.75,Store,Central
ORD0015308,CUST003296,2026-02-21,321.63,Store,North
ORD0000619,CUST000129,2026-04-11,37.86,Mobile App,South
ORD0003800,CUST000805,2025-08-08,21.75,Mobile App,East
ORD0013826,CUST003005,2026-01-27,53.16,Mobile App,West
ORD0001601,CUST000339,2026-06-25,25.32,Mobile App,West
ORD0014922,CUST003228,2026-04-29,21.72,Web,West
ORD0015211,CUST003280,2026-06-30,122.5,Mobile App,East
ORD0009808,CUST002118,2024-11-06,75.32,Store,West
ORD0001753,CUST000373,2026-04-08,42.94,Marketplace,West
ORD0012617,CUST002750,2025-03-13,145.17,Web,West
ORD0002041,CUST000429,2026-01-12,67.11,Web,East
ORD0002084,CUST000437,2025-03-25,184.29,Store,North
ORD0007966,CUST001713,2025-01-21,418.54,Web,East
ORD0013036,CUST002839,2026-01-23,35.19,Mobile App,North
ORD0000547,CUST000115,2025-12-21,50.96,Mobile App,South
ORD0006200,CUST001332,2025-09-02,55.79,Mobile App,East
ORD0015638,CUST003369,2025-01-03,68.45,Marketplace,Central
ORD0013885,CUST003018,2024-09-15,44.38,Marketplace,West
ORD0016382,CUST003545,2026-02-28,53.7,Marketplace,Central
ORD0005148,CUST001111,2026-06-25,18.34,Web,North
ORD0016253,CUST003514,2026-05-26,473.56,Marketplace,North
ORD0008868,CUST001925,2026-05-26,186.39,Web,North
ORD0010738,CUST002321,2026-03-10,115.14,Mobile App,Central
ORD0017219,CUST003736,2026-07-15,611.42,Web,West
ORD0010695,CUST002312,2025-02-07,48.45,Marketplace,North
ORD0006015,CUST001287,2025-08-24,14.6,Store,East
ORD0007170,CUST001529,2026-03-22,90.76,Mobile App,North
ORD0000176,CUST000036,2026-02-14,32.2,Mobile App,East
ORD0018396,CUST003992,2026-03-30,,Mobile App,South
ORD0002209,CUST000462,2026-02-24,77.8,Web,Central
ORD0016720,CUST003622,2026-04-22,32.03,Marketplace,East
ORD0003788,CUST000802,2025-06-26,83.01,Mobile App,West
ORD0010418,CUST002242,2025-04-03,27.88,Store,West
ORD0014604,CUST003168,2025-03-31,19.67,Store,West
ORD0009319,,2025-06-15,18.0,Web,East
ORD0012080,CUST002612,2025-03-11,14.15,Store,West
ORD0018390,CUST003991,2025-11-20,1075.22,Store,North
ORD0015919,CUST003433,2026-03-02,292.36,Mobile App,East
ORD0002442,CUST000521,2024-11-11,179.47,Store,East
ORD0011014,CUST002375,2026-01-27,16.58,Web,West
ORD0001323,CUST000270,2024-10-02,140.36,Web,East
ORD0001604,CUST000339,2025-11-09,47.55,Mobile App,West
ORD0009946,CUST002146,2025-04-13,133.97,Web,East
ORD0008015,CUST001726,2025-10-05,247.37,Web,South
ORD0004066,CUST000865,2025-09-06,85.76,Marketplace,Central
