customer_id,archetype,region,signup_date
CUST001415,loyal,East,2025-10-01
CUST001416,lapsed,East,2025-07-24
CUST001417,one_and_done,East,2025-06-18
CUST001418,one_and_done,North,2025-06-02
CUST001419,lapsed,North,2025-10-04
CUST001420,whale,South,2026-04-12
CUST001421,one_and_done,East,2026-04-16
CUST001422,occasional,West,2026-04-14
CUST001423,occasional,East,2025-05-24
CUST001424,occasional,South,2024-12-09
CUST001425,occasional,South,2024-11-20
CUST001426,occasional,West,2025-12-26
CUST001427,loyal,East,2026-06-06
CUST001428,loyal,Central,2025-05-16
CUST001429,lapsed,East,2026-07-05
CUST001430,occasional,East,2025-05-19
CUST001431,lapsed,North,2025-11-05
CUST001432,one_and_done,North,2024-12-21
CUST001433,champion,Central,2025-05-20
CUST001434,loyal,South,2025-03-01
CUST001435,occasional,East,2025-10-20
CUST001436,whale,East,2024-12-20
CUST001437,occasional,North,2025-07-29
CUST001438,one_and_done,East,2025-05-20
CUST001439,lapsed,South,2025-11-21
CUST001440,whale,North,2025-09-20
CUST001441,occasional,East,2024-12-20
CUST001442,champion,East,2025-10-29
CUST001443,loyal,North,2026-07-17
CUST001444,loyal,East,2025-11-08
CUST001445,loyal,West,2025-10-30
CUST001446,one_and_done,South,2025-10-12
CUST001447,lapsed,Central,2026-06-12
CUST001448,one_and_done,West,2026-05-02
CUST001449,one_and_done,West,2025-12-17
CUST001450,occasional,North,2025-10-08
CUST001451,lapsed,West,2026-07-11
CUST001452,one_and_done,South,2025-11-01
CUST001453,lapsed,West,2025-12-19
CUST001454,lapsed,Central,2026-07-07
CUST001455,occasional,South,2026-02-06
CUST001456,loyal,South,2026-01-20
CUST001457,occasional,North,2026-04-22
CUST001458,occasional,West,2025-02-20
CUST001459,lapsed,West,2026-06-11
CUST001460,occasional,East,2025-06-22
CUST001461,lapsed,North,2025-04-22
CUST001462,one_and_done,South,2025-01-13
CUST001463,loyal,East,2025-07-15
CUST001464,occasional,Central,2025-07-17
CUST001465,one_and_done,North,2025-02-14
CUST001466,one_and_done,South,2024-12-11
CUST001467,occasional,West,2026-03-06
CUST001468,occasional,South,2025-01-20
CUST001469,one_and_done,Central,2025-09-11
CUST001470,loyal,Central,2026-05-24
CUST001471,lapsed,South,2025-05-29
CUST001472,loyal,West,2024-09-16
CUST001473,loyal,West,2026-04-24
CUST001474,occasional,West,2026-07-21
CUST001475,one_and_done,North,2024-10-28
CUST001476,one_and_done,North,2025-06-09
CUST001477,occasional,South,2026-02-28
CUST001478,whale,North,2025-01-23
CUST001479,occasional,South,2025-10-29
CUST001480,occasional,West,2025-12-11
CUST001481,occasional,East,2026-01-10
CUST001482,loyal,South,2025-06-08
CUST001483,one_and_done,North,2026-04-28
CUST001484,occasional,South,2025-11-20
CUST001485,one_and_done,East,2025-12-30
CUST001486,champion,West,2026-06-19
CUST001487,whale,South,2025-02-12
CUST001488,occasional,South,2026-07-26
CUST001489,lapsed,East,2024-09-28
CUST001490,occasional,North,2026-05-26
CUST001491,loyal,South,2025-11-23
CUST001492,lapsed,North,2026-05-24
CUST001493,one_and_done,East,2025-11-17
CUST001494,lapsed,East,2025-05-30
CUST001495,occasional,East,2026-05-31
CUST001496,one_and_done,West,2025-07-28
CUST001497,lapsed,South,2025-02-06
CUST001498,one_and_done,Central,2025-09-16
CUST001499,occasional,Central,2026-05-14
CUST001500,one_and_done,North,2025-04-03
CUST001501,one_and_done,Central,2026-03-23
CUST001502,whale,North,2026-07-20
CUST001503,occasional,South,2025-09-29
CUST001504,occasional,East,2026-01-23
CUST001505,lapsed,North,2026-07-12
CUST001506,one_and_done,South,2025-02-02
CUST001507,one_and_done,North,2025-06-07
CUST001508,occasional,East,2024-11-02
CUST001509,occasional,Central,2025-08-29
CUST001510,one_and_done,Central,2025-09-28
CUST001511,loyal,South,2024-12-19
CUST001512,loyal,East,2026-06-04
CUST001513,one_and_done,East,2025-11-20
CUST001514,one_and_done,East,2025-01-18
CUST001515,lapsed,West,2026-01-08
CUST001516,occasional,Central,2024-11-19
CUST001517,loyal,East,2026-01-14
CUST001518,whale,North,2025-10-15
CUST001519,loyal,Central,2024-11-10
CUST001520,loyal,Central,2026-02-11
CUST001521,occasional,South,2024-09-22
CUST001522,one_and_done,East,2026-07-01
CUST001523,lapsed,Central,2026-01-26
CUST001524,lapsed,East,2025-06-13
CUST001525,one_and_done,East,2025-06-11
CUST001526,loyal,Central,2024-11-02
CUST001527,occasional,Central,2024-09-28
CUST001528,occasional,East,2025-04-13
CUST001529,loyal,North,2025-04-26
CUST001530,occasional,East,2025-12-21
CUST001531,occasional,West,2025-01-14
CUST001532,loyal,South,2025-05-07
CUST001533,one_and_done,East,2026-07-15
CUST001534,one_and_done,West,2024-12-26
CUST001535,loyal,North,2025-11-22
CUST001536,occasional,East,2025-09-01
CUST001537,lapsed,West,2025-08-25
CUST001538,one_and_done,South,2025-01-04
CUST001539,lapsed,East,2026-01-25
CUST001540,occasional,West,2025-10-30
CUST001541,lapsed,North,2026-07-04
CUST001542,occasional,West,2025-11-30
CUST001543,occasional,South,2026-05-31
CUST001544,loyal,South,2025-06-18
CUST001545,occasional,West,2024-11-13
CUST001546,occasional,North,2025-09-09
CUST001547,occasional,North,2024-10-31
CUST001548,lapsed,East,2024-09-16
CUST001549,occasional,Central,2026-06-24
CUST001550,occasional,North,2025-08-04
CUST001551,loyal,West,2025-07-27
CUST001552,occasional,North,2025-11-04
CUST001553,occasional,East,2024-12-27
CUST001554,occasional,East,2025-10-28
CUST001555,occasional,East,2026-06-23
CUST001556,lapsed,North,2025-07-13
CUST001557,lapsed,West,2026-03-12
CUST001558,occasional,South,2025-11-25
CUST001559,one_and_done,West,2025-08-14
CUST001560,lapsed,West,2025-03-12
CUST001561,whale,East,2026-01-18
CUST001562,one_and_done,South,2025-11-07
CUST001563,lapsed,West,2026-06-14
CUST001564,lapsed,Central,2025-11-05
CUST001565,lapsed,Central,2025-06-20
CUST001566,occasional,Central,2025-05-26
CUST001567,loyal,South,2026-01-07
CUST001568,champion,East,2026-06-19
CUST001569,occasional,South,2025-06-22
CUST001570,occasional,Central,2025-04-29
CUST001571,occasional,Central,2026-06-02
CUST001572,one_and_done,Central,2025-08-12
CUST001573,one_and_done,North,2026-05-26
CUST001574,lapsed,South,2025-09-17
CUST001575,loyal,West,2025-05-09
CUST001576,occasional,West,2025-03-15
CUST001577,lapsed,South,2025-03-19
CUST001578,lapsed,North,2025-02-16
CUST001579,whale,North,2026-02-13
CUST001580,lapsed,West,2024-12-16
CUST001581,lapsed,East,2025-11-29
CUST001582,occasional,East,2025-11-11
CUST001583,occasional,Central,2025-01-26
CUST001584,occasional,North,2025-12-15
CUST001585,one_and_done,West,2026-06-09
CUST001586,lapsed,South,2025-03-18
CUST001587,occasional,Central,2025-04-24
CUST001588,one_and_done,Central,2025-06-19
CUST001589,occasional,East,2026-04-22
CUST001590,loyal,South,2025-05-15
CUST001591,loyal,South,2026-03-15
CUST001592,champion,North,2025-07-08
CUST001593,lapsed,Central,2025-08-10
CUST001594,occasional,North,2025-02-06
CUST001595,lapsed,East,2024-09-16
CUST001596,one_and_done,East,2026-03-20
CUST001597,loyal,West,2026-05-12
CUST001598,loyal,Central,2025-07-08
CUST001599,lapsed,East,2024-10-03
CUST001600,occasional,West,2026-04-12
CUST001601,lapsed,East,2025-08-24
CUST001602,loyal,East,2025-10-19
CUST001603,one_and_done,North,2025-12-21
CUST001604,lapsed,South,2025-04-23
CUST001605,occasional,East,2026-01-06
CUST001606,occasional,North,2025-08-20
CUST001607,whale,South,2024-12-17
CUST001608,occasional,East,2025-11-08
CUST001609,occasional,East,2026-07-17
CUST001610,occasional,Central,2024-11-19
CUST001611,occasional,Central,2026-01-20
CUST001612,lapsed,West,2025-02-06
CUST001613,lapsed,North,2025-02-13
CUST001614,occasional,East,2025-07-28
CUST001615,lapsed,West,2026-05-31
CUST001616,occasional,East,2024-10-04
CUST001617,champion,East,2025-04-11
CUST001618,one_and_done,East,2025-10-07
CUST001619,whale,East,2024-12-11
CUST001620,champion,East,2025-01-26
CUST001621,occasional,North,2025-02-14
CUST001622,one_and_done,East,2026-04-05
CUST001623,lapsed,South,2025-05-15
CUST001624,loyal,West,2026-01-12
CUST001625,occasional,Central,2026-06-07
CUST001626,one_and_done,East,2025-12-07
CUST001627,occasional,South,2026-05-20
CUST001628,loyal,Central,2026-05-18
CUST001629,loyal,West,2025-03-10
CUST001630,occasional,East,2025-08-14
CUST001631,occasional,North,2025-10-26
CUST001632,lapsed,North,2026-03-19
CUST001633,one_and_done,South,2025-02-07
CUST001634,one_and_done,South,2025-05-14
CUST001635,whale,West,2025-06-17
CUST001636,occasional,East,2026-03-20
CUST001637,occasional,Central,2026-05-06
CUST001638,lapsed,East,2026-05-06
CUST001639,occasional,Central,2026-07-14
CUST001640,one_and_done,East,2024-09-21
CUST001641,lapsed,South,2025-11-16
CUST001642,loyal,West,2025-04-27
CUST001643,occasional,East,2024-09-12
CUST001644,occasional,South,2024-10-14
CUST001645,loyal,East,2025-12-19
CUST001646,occasional,West,2025-08-23
CUST001647,occasional,South,2025-09-10
CUST001648,lapsed,West,2026-07-08
CUST001649,lapsed,Central,2025-02-09
CUST001650,lapsed,East,2025-06-24
CUST001651,occasional,South,2025-11-13
CUST001652,occasional,East,2025-07-06
CUST001653,occasional,Central,2025-03-04
CUST001654,loyal,North,2026-07-21
CUST001655,lapsed,Central,2025-05-05
CUST001656,occasional,East,2024-12-06
CUST001657,occasional,Central,2025-03-10
CUST001658,lapsed,West,2025-05-24
CUST001659,occasional,West,2026-05-29
CUST001660,champion,Central,2025-02-25
CUST001661,loyal,North,2025-02-21
CUST001662,one_and_done,East,2025-08-20
CUST001663,lapsed,North,2025-06-19
CUST001664,occasional,South,2025-05-25
CUST001665,lapsed,North,2026-05-08
CUST001666,lapsed,West,2026-02-01
CUST001667,lapsed,West,2025-01-23
CUST001668,occasional,West,2024-09-18
CUST001669,champion,North,2026-01-23
CUST001670,lapsed,South,2025-10-24
CUST001671,occasional,West,2024-10-29
CUST001672,one_and_done,Central,2026-04-09
CUST001673,lapsed,Central,2026-01-30
CUST001674,loyal,North,2026-06-22
CUST001675,lapsed,East,2026-02-17
CUST001676,lapsed,North,2025-05-12
CUST001677,one_and_done,Central,2025-11-30
CUST001678,occasional,North,2024-09-11
CUST001679,lapsed,Central,2024-11-14
CUST001680,one_and_done,North,2024-11-11
CUST001681,one_and_done,North,2025-03-10
CUST001682,lapsed,Central,2025-03-27
CUST001683,one_and_done,East,2025-08-09
CUST001684,occasional,East,2024-09-06
CUST001685,loyal,West,2026-05-26
CUST001686,occasional,South,2025-03-13
CUST001687,one_and_done,West,2026-04-24
CUST001688,one_and_done,East,2025-12-06
CUST001689,one_and_done,South,2026-02-03
CUST001690,occasional,South,2025-06-06
CUST001691,lapsed,North,2025-01-26
CUST001692,lapsed,South,2026-06-06
CUST001693,occasional,East,2025-06-05
CUST001694,one_and_done,North,2026-02-26
CUST001695,one_and_done,North,2026-06-08
CUST001696,one_and_done,West,2025-10-12
CUST001697,loyal,East,2025-06-20
CUST001698,lapsed,North,2026-03-12
CUST001699,whale,West,2025-11-01
CUST001700,one_and_done,West,2024-10-02
CUST001701,lapsed,North,2025-12-01
CUST001702,whale,South,2024-09-03
CUST001703,occasional,South,2024-12-25
CUST001704,one_and_done,West,2025-11-14
CUST001705,occasional,North,2025-06-23
CUST001706,whale,Central,2025-03-22
CUST001707,loyal,South,2025-09-09
CUST001708,occasional,North,2025-10-19
CUST001709,lapsed,Central,2025-12-13
CUST001710,occasional,North,2026-04-25
CUST001711,lapsed,North,2026-07-14
CUST001712,occasional,Central,2025-12-08
CUST001713,whale,East,2025-01-20
CUST001714,lapsed,East,2026-02-18
CUST001715,occasional,West,2026-03-28
CUST001716,lapsed,West,2025-12-14
CUST001717,occasional,West,2025-06-07
CUST001718,one_and_done,North,2026-03-03
CUST001719,one_and_done,East,2026-02-27
CUST001720,lapsed,South,2026-05-14
CUST001721,champion,Central,2025-12-11
CUST001722,occasional,East,2026-03-01
CUST001723,one_and_done,North,2024-12-27
CUST001724,one_and_done,Central,2024-11-04
CUST001725,occasional,South,2025-11-14
CUST001726,champion,South,2026-06-02
CUST001727,occasional,Central,2026-05-31
CUST001728,lapsed,West,2025-12-16
CUST001729,champion,Central,2025-09-10
CUST001730,occasional,West,2025-07-27
CUST001731,lapsed,Central,2025-12-31
CUST001732,champion,North,2025-11-25
CUST001733,one_and_done,East,2026-01-14
CUST001734,occasional,South,2025-08-03
CUST001735,lapsed,South,2025-03-31
CUST001736,one_and_done,South,2026-07-01
CUST001737,lapsed,South,2025-08-30
CUST001738,occasional,East,2025-05-04
CUST001739,one_and_done,Central,2025-04-17
CUST001740,lapsed,West,2025-07-02
CUST001741,occasional,South,2025-07-29
CUST001742,occasional,East,2025-04-11
CUST001743,champion,East,2025-11-09
CUST001744,whale,South,2025-06-29
CUST001745,one_and_done,East,2025-12-20
CUST001746,one_and_done,West,2025-09-28
CUST001747,one_and_done,South,2026-05-06
CUST001748,one_and_done,East,2025-11-28
CUST001749,occasional,West,2026-04-23
CUST001750,occasional,East,2026-02-23
CUST001751,one_and_done,South,2025-10-11
CUST001752,occasional,East,2025-08-15
CUST001753,lapsed,West,2024-10-10
CUST001754,lapsed,South,2026-07-13
CUST001755,occasional,East,2024-11-10
CUST001756,one_and_done,West,2025-12-14
CUST001757,loyal,South,2025-03-12
CUST001758,whale,South,2025-04-13
CUST001759,lapsed,Central,2024-09-20
CUST001760,lapsed,South,2026-05-16
CUST001761,occasional,East,2024-09-22
CUST001762,loyal,North,2026-06-17
CUST001763,occasional,Central,2024-11-24
CUST001764,loyal,East,2025-05-01
CUST001765,loyal,West,2025-08-28
CUST001766,loyal,West,2025-10-26
CUST001767,whale,South,2026-05-27
CUST001768,loyal,South,2025-01-16
CUST001769,loyal,West,2025-03-09
CUST001770,lapsed,Central,2024-10-13
CUST001771,one_and_done,North,2025-03-07
CUST001772,lapsed,Central,2024-09-30
CUST001773,one_and_done,Central,2024-11-18
CUST001774,lapsed,North,2025-10-07
CUST001775,one_and_done,North,2025-03-26
CUST001776,one_and_done,West,2026-01-27
CUST001777,one_and_done,Central,2025-01-21
CUST001778,occasional,South,2025-05-31
CUST001779,occasional,West,2025-09-26
CUST001780,occasional,Central,2025-05-18
CUST001781,loyal,South,2026-01-18
CUST001782,lapsed,South,2025-05-22
CUST001783,occasional,Central,2025-09-02
CUST001784,loyal,South,2025-12-18
CUST001785,occasional,East,2024-09-17
CUST001786,lapsed,East,2026-06-17
CUST001787,occasional,East,2025-02-16
CUST001788,one_and_done,South,2026-03-06
CUST001789,lapsed,West,2026-02-26
CUST001790,loyal,West,2026-04-14
CUST001791,lapsed,South,2026-05-21
CUST001792,occasional,East,2026-05-06
CUST001793,occasional,North,2024-12-26
CUST001794,one_and_done,South,2024-10-21
CUST001795,lapsed,Central,2025-06-17
CUST001796,occasional,East,2026-07-22
CUST001797,one_and_done,West,2024-12-03
CUST001798,occasional,Central,2025-06-05
CUST001799,one_and_done,West,2025-08-01
CUST001800,one_and_done,West,2024-10-06
CUST001801,one_and_done,West,2025-10-18
CUST001802,one_and_done,East,2025-11-21
CUST001803,loyal,West,2025-02-01
CUST001804,one_and_done,South,2025-07-28
CUST001805,one_and_done,Central,2025-03-17
CUST001806,one_and_done,North,2025-03-31
CUST001807,loyal,Central,2024-12-21
CUST001808,occasional,Central,2025-12-21
CUST001809,occasional,North,2026-06-11
CUST001810,loyal,West,2025-08-31
CUST001811,occasional,Central,2025-05-04
CUST001812,occasional,East,2025-01-06
CUST001813,one_and_done,South,2026-01-26
CUST001814,occasional,Central,2025-02-25
CUST001815,lapsed,East,2024-12-26
CUST001816,one_and_done,North,2025-01-12
CUST001817,lapsed,South,2025-01-12
CUST001818,occasional,West,2024-09-08
CUST001819,occasional,East,2025-04-25
CUST001820,one_and_done,South,2025-11-14
CUST001821,lapsed,West,2025-09-29
CUST001822,occasional,North,2025-02-24
CUST001823,one_and_done,South,2026-02-16
CUST001824,one_and_done,East,2025-06-05
CUST001825,one_and_done,North,2025-06-26
CUST001826,loyal,South,2025-04-21
CUST001827,one_and_done,Central,2025-10-10
CUST001828,occasional,Central,2025-03-01
CUST001829,lapsed,Central,2026-06-11
CUST001830,occasional,South,2025-02-22
CUST001831,occasional,North,2025-01-09
CUST001832,whale,Central,2024-11-18
CUST001833,occasional,South,2024-10-24
CUST001834,loyal,West,2025-11-29
CUST001835,occasional,North,2026-06-29
CUST001836,loyal,West,2025-04-30
CUST001837,champion,East,2026-05-29
CUST001838,occasional,Central,2026-01-16
CUST001839,lapsed,North,2025-03-27
CUST001840,one_and_done,East,2025-06-10
CUST001841,champion,Central,2025-06-02
CUST001842,one_and_done,South,2025-02-21
CUST001843,loyal,West,2026-04-07
CUST001844,lapsed,North,2025-01-24
CUST001845,loyal,West,2025-06-16
CUST001846,one_and_done,South,2025-10-10
CUST001847,occasional,East,2025-09-10
CUST001848,one_and_done,Central,2025-08-09
CUST001849,occasional,West,2025-07-11
CUST001850,lapsed,East,2025-12-10
CUST001851,occasional,North,2026-02-25
CUST001852,lapsed,South,2026-04-04
CUST001853,one_and_done,Central,2025-12-05
CUST001854,lapsed,South,2026-01-30
CUST001855,lapsed,West,2025-08-04
CUST001856,whale,East,2024-10-31
CUST001857,occasional,South,2026-05-17
CUST001858,occasional,West,2025-12-27
CUST001859,occasional,South,2026-06-27
CUST001860,occasional,South,2024-09-17
CUST001861,one_and_done,East,2025-03-28
CUST001862,whale,West,2026-02-12
CUST001863,whale,Central,2025-10-15
CUST001864,one_and_done,West,2025-03-12
CUST001865,one_and_done,West,2024-09-29
CUST001866,lapsed,West,2025-06-25
CUST001867,lapsed,South,2026-01-23
CUST001868,occasional,South,2025-03-31
CUST001869,one_and_done,East,2025-04-07
CUST001870,lapsed,West,2025-05-07
CUST001871,occasional,West,2026-06-29
CUST001872,occasional,North,2025-03-24
CUST001873,whale,West,2026-07-18
CUST001874,whale,South,2024-11-05
CUST001875,lapsed,Central,2024-11-21
CUST001876,lapsed,West,2025-07-02
CUST001877,occasional,Central,2025-05-05
CUST001878,occasional,West,2026-06-14
CUST001879,one_and_done,East,2024-11-26
CUST001880,one_and_done,North,2026-01-23
CUST001881,one_and_done,South,2026-01-29
CUST001882,one_and_done,Central,2025-03-23
CUST001883,occasional,South,2024-10-12
CUST001884,one_and_done,North,2025-08-20
CUST001885,occasional,South,2025-08-10
CUST001886,occasional,East,2025-07-13
CUST001887,loyal,West,2026-01-09
CUST001888,loyal,Central,2025-06-09
CUST001889,lapsed,Central,2024-09-27
CUST001890,occasional,East,2025-11-06
CUST001891,occasional,East,2025-02-05
CUST001892,lapsed,Central,2025-02-05
CUST001893,one_and_done,North,2024-12-13
CUST001894,champion,East,2025-03-12
CUST001895,occasional,East,2024-10-24
CUST001896,loyal,West,2025-03-18
CUST001897,one_and_done,Central,2024-09-16
CUST001898,occasional,West,2025-03-18
CUST001899,loyal,West,2024-12-23
CUST001900,champion,West,2024-11-15
CUST001901,one_and_done,East,2024-09-11
CUST001902,champion,South,2025-06-10
CUST001903,lapsed,South,2025-03-21
CUST001904,loyal,West,2024-09-23
CUST001905,one_and_done,West,2025-11-07
CUST001906,occasional,South,2026-05-09
CUST001907,occasional,Central,2024-11-20
CUST001908,loyal,Central,2025-05-15
CUST001909,lapsed,West,2025-10-05
CUST001910,lapsed,South,2025-03-17
CUST001911,champion,Central,2026-07-09
CUST001912,loyal,South,2025-08-31
CUST001913,lapsed,East,2026-01-27
CUST001914,one_and_done,Central,2026-01-11
CUST001915,loyal,East,2024-09-21
CUST001916,occasional,South,2025-07-11
CUST001917,one_and_done,North,2026-04-24
CUST001918,one_and_done,South,2025-11-18
CUST001919,one_and_done,West,2026-02-12
CUST001920,whale,West,2024-11-02
CUST001921,occasional,South,2026-01-09
CUST001922,occasional,North,2025-11-24
CUST001923,occasional,West,2025-12-10
CUST001924,occasional,North,2026-03-31
CUST001925,occasional,North,2025-01-31
CUST001926,champion,East,2025-06-23
CUST001927,occasional,East,2025-09-29
CUST001928,one_and_done,South,2025-10-27
CUST001929,champion,South,2025-04-21
CUST001930,occasional,South,2026-05-25
CUST001931,one_and_done,South,2024-10-17
CUST001932,one_and_done,North,2025-07-01
CUST001933,lapsed,North,2026-02-22
CUST001934,lapsed,South,2025-07-20
CUST001935,one_and_done,North,2024-12-12
CUST001936,loyal,South,2026-04-01
CUST001937,occasional,East,2025-07-30
CUST001938,one_and_done,North,2025-06-08
CUST001939,occasional,West,2025-01-10
CUST001940,champion,West,2025-06-29
CUST001941,occasional,East,2025-03-03
CUST001942,occasional,West,2025-02-05
CUST001943,occasional,Central,2024-11-15
CUST001944,loyal,North,2025-11-20
CUST001945,lapsed,North,2025-03-26
CUST001946,lapsed,South,2026-02-07
CUST001947,occasional,West,2024-12-17
CUST001948,lapsed,Central,2024-10-04
CUST001949,champion,Central,2026-01-07
CUST001950,lapsed,East,2025-07-04
CUST001951,whale,East,2025-01-02
CUST001952,champion,East,2026-07-13
CUST001953,lapsed,North,2025-03-25
CUST001954,whale,East,2025-01-03
CUST001955,lapsed,East,2024-11-29
CUST001956,whale,South,2026-03-16
CUST001957,one_and_done,West,2025-02-16
CUST001958,loyal,Central,2025-01-27
CUST001959,lapsed,South,2026-07-30
CUST001960,one_and_done,Central,2025-03-25
CUST001961,one_and_done,North,2025-05-19
CUST001962,occasional,Central,2024-09-21
CUST001963,one_and_done,West,2026-07-01
CUST001964,loyal,South,2024-09-24
CUST001965,one_and_done,West,2025-06-27
CUST001966,loyal,South,2026-01-20
CUST001967,one_and_done,West,2025-11-02
CUST001968,lapsed,North,2025-02-10
CUST001969,occasional,South,2024-09-02
CUST001970,one_and_done,South,2025-12-22
CUST001971,occasional,North,2024-09-11
CUST001972,whale,South,2025-05-17
CUST001973,one_and_done,West,2026-03-19
CUST001974,occasional,West,2025-06-08
CUST001975,loyal,East,2025-01-16
CUST001976,occasional,North,2026-06-23
CUST001977,occasional,South,2026-06-06
CUST001978,lapsed,Central,2026-07-28
CUST001979,one_and_done,South,2025-06-27
CUST001980,occasional,North,2026-06-21
CUST001981,lapsed,East,2024-10-17
CUST001982,occasional,North,2026-05-03
CUST001983,lapsed,South,2026-06-11
CUST001984,occasional,Central,2026-02-01
CUST001985,one_and_done,South,2025-02-12
CUST001986,lapsed,West,2024-11-04
CUST001987,occasional,East,2026-02-06
CUST001988,one_and_done,South,2025-08-02
CUST001989,whale,West,2025-02-05
CUST001990,loyal,East,2025-01-20
CUST001991,loyal,South,2026-04-15
CUST001992,one_and_done,South,2024-12-22
CUST001993,occasional,Central,2024-12-01
CUST001994,loyal,North,2025-03-04
CUST001995,occasional,Central,2025-07-27
CUST001996,lapsed,East,2025-10-31
CUST001997,occasional,Central,2024-11-16
CUST001998,occasional,South,2024-12-04
CUST001999,lapsed,East,2025-08-03
CUST002000,one_and_done,West,2025-02-27
CUST002001,lapsed,South,2025-10-25
CUST002002,occasional,South,2025-02-26
CUST002003,whale,East,2026-05-30
CUST002004,one_and_done,West,2024-11-07
CUST002005,loyal,South,2025-08-05
CUST002006,lapsed,West,2025-06-07
CUST002007,occasional,West,2026-03-21
CUST002008,loyal,North,2025-07-26
CUST002009,loyal,Central,2026-07-29
CUST002010,one_and_done,North,2024-11-15
CUST002011,champion,West,2025-02-22
CUST002012,occasional,East,2025-09-16
CUST002013,loyal,West,2024-12-23
CUST002014,occasional,West,2025-01-09
CUST002015,occasional,West,2026-05-09
CUST002016,one_and_done,West,2026-06-24
CUST002017,occasional,Central,2026-02-04
CUST002018,champion,West,2026-07-31
CUST002019,one_and_done,Central,2025-06-25
CUST002020,occasional,East,2025-07-27
CUST002021,one_and_done,South,2025-07-20
CUST002022,loyal,South,2026-06-10
CUST002023,champion,West,2024-10-27
CUST002024,occasional,East,2024-09-16
CUST002025,occasional,North,2025-06-13
CUST002026,occasional,South,2026-07-28
CUST002027,lapsed,Central,2025-10-27
CUST002028,occasional,West,2025-03-16
CUST002029,one_and_done,West,2025-02-22
CUST002030,one_and_done,North,2026-02-11
CUST002031,champion,North,2025-01-02
CUST002032,one_and_done,South,2024-09-22
CUST002033,occasional,Central,2025-08-09
CUST002034,occasional,East,2025-11-06
CUST002035,loyal,West,2025-07-28
CUST002036,lapsed,East,2026-07-12
CUST002037,lapsed,East,2025-07-30
CUST002038,champion,West,2026-07-13
CUST002039,one_and_done,Central,2026-07-07
CUST002040,lapsed,East,2025-07-09
CUST002041,occasional,East,2025-08-08
CUST002042,lapsed,Central,2024-09-09
CUST002043,one_and_done,South,2025-08-10
CUST002044,lapsed,Central,2024-09-14
CUST002045,whale,East,2025-01-13
CUST002046,champion,Central,2025-12-07
CUST002047,occasional,East,2024-10-21
CUST002048,one_and_done,West,2025-08-28
CUST002049,loyal,South,2025-06-10
CUST002050,occasional,West,2026-05-22
CUST002051,whale,South,2026-03-05
CUST002052,champion,West,2025-07-31
CUST002053,occasional,West,2026-01-23
CUST002054,lapsed,East,2025-06-07
CUST002055,occasional,East,2026-06-06
CUST002056,occasional,South,2026-02-06
CUST002057,whale,West,2025-04-22
CUST002058,occasional,East,2025-05-29
CUST002059,loyal,East,2024-09-11
CUST002060,champion,North,2024-11-09
CUST002061,lapsed,North,2025-01-10
CUST002062,occasional,North,2026-07-31
CUST002063,one_and_done,Central,2025-06-05
CUST002064,loyal,Central,2026-02-21
CUST002065,occasional,North,2026-01-26
CUST002066,lapsed,North,2026-03-07
CUST002067,one_and_done,West,2025-09-15
CUST002068,whale,East,2026-05-06
CUST002069,occasional,South,2025-07-24
CUST002070,one_and_done,West,2026-04-06
CUST002071,lapsed,South,2025-08-15
CUST002072,occasional,North,2025-05-19
CUST002073,occasional,South,2026-03-28
CUST002074,lapsed,Central,2026-05-21
CUST002075,occasional,West,2025-01-13
CUST002076,one_and_done,North,2025-03-02
CUST002077,whale,East,2026-01-29
CUST002078,loyal,Central,2024-11-18
CUST002079,occasional,Central,2026-02-27
CUST002080,champion,West,2024-10-21
CUST002081,occasional,North,2026-05-13
CUST002082,occasional,South,2025-04-25
CUST002083,one_and_done,South,2026-07-18
CUST002084,loyal,North,2026-03-15
CUST002085,one_and_done,North,2025-10-21
CUST002086,occasional,South,2026-06-02
CUST002087,occasional,East,2025-09-15
CUST002088,occasional,South,2026-02-19
CUST002089,one_and_done,East,2026-05-23
CUST002090,occasional,South,2024-09-26
CUST002091,occasional,North,2024-09-12
CUST002092,lapsed,Central,2024-09-26
CUST002093,one_and_done,East,2026-04-15
CUST002094,occasional,South,2025-11-06
CUST002095,lapsed,Central,2025-12-14
CUST002096,occasional,Central,2025-12-15
CUST002097,champion,Central,2025-10-13
CUST002098,occasional,North,2025-08-08
CUST002099,loyal,West,2025-08-26
CUST002100,occasional,Central,2026-01-08
CUST002101,one_and_done,Central,2024-09-14
CUST002102,loyal,South,2024-09-14
CUST002103,lapsed,Central,2025-12-12
CUST002104,lapsed,East,2026-02-27
CUST002105,one_and_done,East,2025-07-24
CUST002106,one_and_done,East,2025-11-15
CUST002107,one_and_done,West,2024-09-08
CUST002108,whale,North,2025-10-04
CUST002109,occasional,East,2026-07-04
CUST002110,loyal,Central,2026-05-05
CUST002111,one_and_done,East,2026-06-09
CUST002112,one_and_done,South,2025-11-06
CUST002113,loyal,North,2025-12-22
CUST002114,one_and_done,East,2024-12-09
CUST002115,champion,West,2024-11-15
CUST002116,lapsed,East,2026-04-24
CUST002117,occasional,Central,2024-10-08
CUST002118,champion,West,2025-06-18
CUST002119,loyal,East,2025-12-29
CUST002120,occasional,North,2025-10-20
CUST002121,occasional,East,2025-09-26
CUST002122,champion,North,2026-04-03
